author,count,file_name,team_size,ludum_dare_version,game_link,id,cool,feedback,given,grade,grade-01-average,grade-01-result,grade-02-average,grade-02-result,grade-03-average,grade-03-result,grade-04-average,grade-04-result,grade-05-average,grade-05-result,grade-06-average,grade-06-result,grade-07-average,grade-07-result,grade-08-average,grade-08-result,smart
126894,2,ludum_dare_games_45.csv,4,45,/events/ludum-dare/45/deliv-51,173454,102.37042930968,25,35.5,34.875,3.955,130,3.879,122.0,3.227,516.0,2.788,912.0,3.924,301.0,3.484,311.0,3.667,145.0,3.652,313.0,16.48564114791
126894,2,ludum_dare_games_44.csv,3,44,/events/ludum-dare/44/kill-kill-bank-bank,154008,110.02392084404,11,28.75,24.75,4.022,77,3.804,127.0,2.978,689.0,4.37,13.0,4.522,38.0,4.391,8.0,3.524,179.0,3.804,175.0,17.636660265343
1629,1,ludum_dare_games_45.csv,2,45,/events/ludum-dare/45/pitch-blank,168087,117.64352935882,11,21.625,22.166666666667,3.95,131,3.75,189.0,4.0,74.0,3.8,215.0,4.125,194.0,,,,,4.048,80.0,8.2064373941087
174946,1,ludum_dare_games_45.csv,2,45,/events/ludum-dare/45/pitch-blank,168087,117.64352935882,11,21.625,22.166666666667,3.95,131,3.75,189.0,4.0,74.0,3.8,215.0,4.125,194.0,,,,,4.048,80.0,8.2064373941087
41947,2,ludum_dare_games_45.csv,3,45,/events/ludum-dare/45/typ0,166951,82.318380629563,21,12.875,20.0,3.947,132,3.947,97.0,4.132,48.0,3.25,608.0,3.278,698.0,3.184,458.0,2.857,,3.444,468.0,8.1087415521983
41947,2,ludum_dare_games_44.csv,2,44,/events/ludum-dare/44/murder-of-crows,153118,88.108784435701,18,14.75,22.857142857143,3.81,184,3.786,138.0,3.976,36.0,3.357,553.0,3.857,357.0,3.4,338.0,,,3.81,170.0,1.9344151893756
88412,2,ludum_dare_games_45.csv,3,45,/events/ludum-dare/45/typ0,166951,82.318380629563,21,12.875,20.0,3.947,132,3.947,97.0,4.132,48.0,3.25,608.0,3.278,698.0,3.184,458.0,2.857,,3.444,468.0,8.1087415521983
88412,2,ludum_dare_games_49.csv,4,49,/events/ludum-dare/49/unstabler,268078,127.04843307899,21,37.125,24.0,3.955,199,4.023,126.0,3.682,344.0,4.227,135.0,3.659,708.0,3.75,293.0,4.5,14.0,3.841,292.0,2.0204061220407
167039,1,ludum_dare_games_45.csv,3,45,/events/ludum-dare/45/typ0,166951,82.318380629563,21,12.875,20.0,3.947,132,3.947,97.0,4.132,48.0,3.25,608.0,3.278,698.0,3.184,458.0,2.857,,3.444,468.0,8.1087415521983
15874,3,ludum_dare_games_45.csv,1,45,/events/ludum-dare/45/$168667,168667,131.58051845095,0,29.0,20.285714285714,3.947,132,4.056,55.0,3.842,137.0,4.194,57.0,3.778,392.0,,,3.917,78.0,4.083,72.0,15.375367430991
15874,3,ludum_dare_games_52.csv,2,52,/events/ludum-dare/52/veggies-store,319401,150.21352323976,23,44.0,23.428571428571,3.864,166,4.0,66.0,3.429,311.0,3.773,362.0,4.227,128.0,,,4.286,21.0,4.15,58.0,4.1535079407999
15874,3,ludum_dare_games_54.csv,3,54,/events/ludum-dare/54/the-jazz-cat,374808,93.541434669349,20,18.375,22.0,4.15,84,3.95,161.0,3.526,421.0,4.325,118.0,4.652,17.0,4.325,19.0,3.974,97.0,4.421,19.0,3.1421246258793
100867,1,ludum_dare_games_45.csv,1,45,/events/ludum-dare/45/slinger,163138,107.62972830887,87,73.125,64.125,3.945,134,3.883,120.0,3.565,291.0,3.661,324.0,3.867,328.0,3.648,215.0,2.857,495.0,3.607,343.0,11.191889828514
12816,1,ludum_dare_games_45.csv,3,45,/events/ludum-dare/45/trashwars,163372,87.688770024157,72,49.5,65.375,3.945,134,3.703,223.0,3.606,258.0,3.133,712.0,4.288,99.0,3.823,141.0,2.767,535.0,3.556,377.0,13.496061307005
86328,1,ludum_dare_games_45.csv,3,45,/events/ludum-dare/45/trashwars,163372,87.688770024157,72,49.5,65.375,3.945,134,3.703,223.0,3.606,258.0,3.133,712.0,4.288,99.0,3.823,141.0,2.767,535.0,3.556,377.0,13.496061307005
162146,1,ludum_dare_games_45.csv,3,45,/events/ludum-dare/45/trashwars,163372,87.688770024157,72,49.5,65.375,3.945,134,3.703,223.0,3.606,258.0,3.133,712.0,4.288,99.0,3.823,141.0,2.767,535.0,3.556,377.0,13.496061307005
160239,2,ludum_dare_games_45.csv,2,45,/events/ludum-dare/45/negation,160240,100.28129450784,37,44.625,45.375,3.943,136,3.511,371.0,4.25,30.0,4.114,83.0,3.648,487.0,3.802,151.0,3.338,264.0,3.932,130.0,16.045967903528
160239,2,ludum_dare_games_55.csv,2,55,/events/ludum-dare/55/necropets,385193,142.75644922047,96,94.0,62.833333333333,3.992,168,3.738,322.0,3.615,355.0,4.287,114.0,4.541,57.0,,,,,4.148,100.0,-2.1755641306092
168461,1,ludum_dare_games_45.csv,2,45,/events/ludum-dare/45/negation,160240,100.28129450784,37,44.625,45.375,3.943,136,3.511,371.0,4.25,30.0,4.114,83.0,3.648,487.0,3.802,151.0,3.338,264.0,3.932,130.0,16.045967903528
77966,1,ludum_dare_games_45.csv,3,45,/events/ludum-dare/45/your-choice,162566,110.43152607485,3,31.25,26.625,3.94,137,3.8,154.0,3.56,294.0,3.28,582.0,4.538,20.0,4.104,45.0,2.227,778.0,3.5,414.0,9.8805383991815
160301,1,ludum_dare_games_45.csv,3,45,/events/ludum-dare/45/your-choice,162566,110.43152607485,3,31.25,26.625,3.94,137,3.8,154.0,3.56,294.0,3.28,582.0,4.538,20.0,4.104,45.0,2.227,778.0,3.5,414.0,9.8805383991815
162826,1,ludum_dare_games_45.csv,3,45,/events/ludum-dare/45/your-choice,162566,110.43152607485,3,31.25,26.625,3.94,137,3.8,154.0,3.56,294.0,3.28,582.0,4.538,20.0,4.104,45.0,2.227,778.0,3.5,414.0,9.8805383991815
3663,2,ludum_dare_games_45.csv,5,45,/events/ludum-dare/45/gotta-bake-em-all,170549,76.906658660622,30,24.25,48.0,3.938,138,3.802,152.0,3.635,234.0,3.667,316.0,4.402,50.0,,,3.966,66.0,4.122,58.0,-10.50025652756
3663,2,ludum_dare_games_46.csv,7,46,/events/ludum-dare/46/the-fool-the-muscle-and-the-treasure,201944,92.509425089596,33,34.125,46.714285714286,4.389,17,4.233,34.0,3.705,444.0,4.189,193.0,4.744,16.0,,,4.352,24.0,4.3,62.0,-17.883501864394
2246,2,ludum_dare_games_45.csv,5,45,/events/ludum-dare/45/gotta-bake-em-all,170549,76.906658660622,30,24.25,48.0,3.938,138,3.802,152.0,3.635,234.0,3.667,316.0,4.402,50.0,,,3.966,66.0,4.122,58.0,-10.50025652756
2246,2,ludum_dare_games_46.csv,7,46,/events/ludum-dare/46/the-fool-the-muscle-and-the-treasure,201944,92.509425089596,33,34.125,46.714285714286,4.389,17,4.233,34.0,3.705,444.0,4.189,193.0,4.744,16.0,,,4.352,24.0,4.3,62.0,-17.883501864394
38804,2,ludum_dare_games_45.csv,5,45,/events/ludum-dare/45/gotta-bake-em-all,170549,76.906658660622,30,24.25,48.0,3.938,138,3.802,152.0,3.635,234.0,3.667,316.0,4.402,50.0,,,3.966,66.0,4.122,58.0,-10.50025652756
38804,2,ludum_dare_games_46.csv,7,46,/events/ludum-dare/46/the-fool-the-muscle-and-the-treasure,201944,92.509425089596,33,34.125,46.714285714286,4.389,17,4.233,34.0,3.705,444.0,4.189,193.0,4.744,16.0,,,4.352,24.0,4.3,62.0,-17.883501864394
37357,2,ludum_dare_games_45.csv,5,45,/events/ludum-dare/45/gotta-bake-em-all,170549,76.906658660622,30,24.25,48.0,3.938,138,3.802,152.0,3.635,234.0,3.667,316.0,4.402,50.0,,,3.966,66.0,4.122,58.0,-10.50025652756
37357,2,ludum_dare_games_46.csv,7,46,/events/ludum-dare/46/the-fool-the-muscle-and-the-treasure,201944,92.509425089596,33,34.125,46.714285714286,4.389,17,4.233,34.0,3.705,444.0,4.189,193.0,4.744,16.0,,,4.352,24.0,4.3,62.0,-17.883501864394
174837,1,ludum_dare_games_45.csv,5,45,/events/ludum-dare/45/gotta-bake-em-all,170549,76.906658660622,30,24.25,48.0,3.938,138,3.802,152.0,3.635,234.0,3.667,316.0,4.402,50.0,,,3.966,66.0,4.122,58.0,-10.50025652756
28664,1,ludum_dare_games_45.csv,2,45,/events/ludum-dare/45/nill-1,164649,91.034569355161,7,18.75,27.0,3.935,139,3.087,711.0,3.435,380.0,3.413,475.0,4.348,71.0,4.023,62.0,2.2,,4.5,3.0,-9.2214742312878
164667,1,ludum_dare_games_45.csv,2,45,/events/ludum-dare/45/nill-1,164649,91.034569355161,7,18.75,27.0,3.935,139,3.087,711.0,3.435,380.0,3.413,475.0,4.348,71.0,4.023,62.0,2.2,,4.5,3.0,-9.2214742312878
162101,1,ludum_dare_games_45.csv,1,45,/events/ludum-dare/45/cut-from-whole-cloth,170506,105.48346108931,30,19.75,25.0,3.935,139,3.674,237.0,4.109,55.0,2.783,918.0,4.022,247.0,,,3.957,69.0,,,16.736673673667
39943,1,ludum_dare_games_45.csv,1,45,/events/ludum-dare/45/terminal,160762,84.3171097702,38,22.75,37.714285714286,3.934,141,3.855,137.0,4.579,5.0,3.892,165.0,3.379,649.0,,,3.557,179.0,3.387,519.0,3.1825093549976
144815,1,ludum_dare_games_45.csv,7,45,/events/ludum-dare/45/stress-reaction,172699,102.05360238294,20,31.375,31.125,3.933,142,3.517,367.0,3.448,372.0,2.933,828.0,4.034,244.0,3.862,129.0,2.75,543.0,4.397,13.0,12.614352269881
172425,1,ludum_dare_games_45.csv,7,45,/events/ludum-dare/45/stress-reaction,172699,102.05360238294,20,31.375,31.125,3.933,142,3.517,367.0,3.448,372.0,2.933,828.0,4.034,244.0,3.862,129.0,2.75,543.0,4.397,13.0,12.614352269881
146947,1,ludum_dare_games_45.csv,7,45,/events/ludum-dare/45/stress-reaction,172699,102.05360238294,20,31.375,31.125,3.933,142,3.517,367.0,3.448,372.0,2.933,828.0,4.034,244.0,3.862,129.0,2.75,543.0,4.397,13.0,12.614352269881
172062,1,ludum_dare_games_45.csv,7,45,/events/ludum-dare/45/stress-reaction,172699,102.05360238294,20,31.375,31.125,3.933,142,3.517,367.0,3.448,372.0,2.933,828.0,4.034,244.0,3.862,129.0,2.75,543.0,4.397,13.0,12.614352269881
162741,1,ludum_dare_games_45.csv,7,45,/events/ludum-dare/45/stress-reaction,172699,102.05360238294,20,31.375,31.125,3.933,142,3.517,367.0,3.448,372.0,2.933,828.0,4.034,244.0,3.862,129.0,2.75,543.0,4.397,13.0,12.614352269881
162850,1,ludum_dare_games_45.csv,7,45,/events/ludum-dare/45/stress-reaction,172699,102.05360238294,20,31.375,31.125,3.933,142,3.517,367.0,3.448,372.0,2.933,828.0,4.034,244.0,3.862,129.0,2.75,543.0,4.397,13.0,12.614352269881
105197,1,ludum_dare_games_45.csv,7,45,/events/ludum-dare/45/stress-reaction,172699,102.05360238294,20,31.375,31.125,3.933,142,3.517,367.0,3.448,372.0,2.933,828.0,4.034,244.0,3.862,129.0,2.75,543.0,4.397,13.0,12.614352269881
51279,4,ludum_dare_games_45.csv,1,45,/events/ludum-dare/45/oje,160231,36.571847095819,11,13.375,129.57142857143,3.93,143,3.527,354.0,3.377,431.0,4.0,119.0,4.326,82.0,3.885,120.0,,,3.942,127.0,-64.175567064596
51279,4,ludum_dare_games_47.csv,1,47,/events/ludum-dare/47/saisons,213053,62.699313642208,20,20.0,59.285714285714,4.044,157,3.544,563.0,3.956,163.0,3.455,978.0,4.586,43.0,4.474,17.0,,,4.543,11.0,-36.3899160937
51279,4,ludum_dare_games_48.csv,1,48,/events/ludum-dare/48/into-the-frame,236480,78.812776530797,58,35.25,66.0,4.062,156,3.985,161.0,4.285,48.0,3.746,782.0,4.192,329.0,4.089,139.0,,,3.905,392.0,-18.657874668881
51279,4,ludum_dare_games_44.csv,1,44,/events/ludum-dare/44/gtapp-great-tube-app,140548,73.579006829972,32,30.25,65.0,3.905,130,4.048,44.0,3.524,220.0,3.742,235.0,3.984,286.0,3.81,133.0,,,3.718,223.0,-17.528971218765
171743,1,ludum_dare_games_45.csv,1,45,/events/ludum-dare/45/blank-1,171746,93.083269785749,57,33.25,45.0,3.93,143,4.0,77.0,3.616,250.0,3.512,416.0,4.068,230.0,,,3.155,346.0,3.593,359.0,14.622414354002
164514,1,ludum_dare_games_45.csv,1,45,/events/ludum-dare/45/planet-zero,164515,17.042782388309,10,0.875,35.571428571429,3.929,145,3.7,225.0,2.588,974.0,2.886,856.0,4.329,78.0,,,2.37,721.0,3.676,299.0,-59.360039053872
6082,3,ludum_dare_games_45.csv,1,45,/events/ludum-dare/45/deboned,160852,97.049495883095,32,20.25,22.5,3.925,147,3.976,90.0,3.55,300.0,4.25,38.0,4.0,261.0,3.595,240.0,3.525,196.0,4.167,48.0,14.81209945741
6082,3,ludum_dare_games_56.csv,1,56,/events/ludum-dare/56/tiny-baking-simulator,398430,55.349650541163,19,6.625,30.166666666667,3.931,196,3.679,305.0,3.81,156.0,4.276,79.0,,,,,3.654,206.0,4.125,106.0,-30.273326156871
6082,3,ludum_dare_games_52.csv,1,52,/events/ludum-dare/52/the-cactilogue,315154,98.572811618029,38,30.0,36.428571428571,3.914,134,3.6,264.0,3.7,158.0,4.171,124.0,4.103,182.0,,,3.015,359.0,4.176,47.0,-4.6901397249537
3725,1,ludum_dare_games_45.csv,2,45,/events/ludum-dare/45/armada,172230,100.7017629956,41,36.0,41.714285714286,3.925,147,3.75,189.0,3.7,198.0,3.65,331.0,3.863,332.0,3.882,122.0,,,3.8,216.0,15.689648433441
14470,2,ludum_dare_games_45.csv,2,45,/events/ludum-dare/45/armada,172230,100.7017629956,41,36.0,41.714285714286,3.925,147,3.75,189.0,3.7,198.0,3.65,331.0,3.863,332.0,3.882,122.0,,,3.8,216.0,15.689648433441
14470,2,ludum_dare_games_44.csv,2,44,/events/ludum-dare/44/bakra-battle,150295,97.823197608904,26,25.0,27.125,3.92,120,4.24,13.0,3.4,308.0,3.48,451.0,4.357,84.0,3.854,113.0,3.8,100.0,3.604,317.0,17.284509243963
9713,1,ludum_dare_games_45.csv,8,45,/events/ludum-dare/45/nothing-matters,172893,90.227632358528,44,31.75,40.0,3.921,149,3.641,269.0,4.513,7.0,4.179,63.0,3.961,282.0,3.905,111.0,3.143,352.0,3.885,160.0,13.806006998382
145258,1,ludum_dare_games_45.csv,8,45,/events/ludum-dare/45/nothing-matters,172893,90.227632358528,44,31.75,40.0,3.921,149,3.641,269.0,4.513,7.0,4.179,63.0,3.961,282.0,3.905,111.0,3.143,352.0,3.885,160.0,13.806006998382
90681,1,ludum_dare_games_45.csv,8,45,/events/ludum-dare/45/nothing-matters,172893,90.227632358528,44,31.75,40.0,3.921,149,3.641,269.0,4.513,7.0,4.179,63.0,3.961,282.0,3.905,111.0,3.143,352.0,3.885,160.0,13.806006998382
145475,1,ludum_dare_games_45.csv,8,45,/events/ludum-dare/45/nothing-matters,172893,90.227632358528,44,31.75,40.0,3.921,149,3.641,269.0,4.513,7.0,4.179,63.0,3.961,282.0,3.905,111.0,3.143,352.0,3.885,160.0,13.806006998382
12917,1,ludum_dare_games_45.csv,8,45,/events/ludum-dare/45/nothing-matters,172893,90.227632358528,44,31.75,40.0,3.921,149,3.641,269.0,4.513,7.0,4.179,63.0,3.961,282.0,3.905,111.0,3.143,352.0,3.885,160.0,13.806006998382
100556,1,ludum_dare_games_45.csv,8,45,/events/ludum-dare/45/nothing-matters,172893,90.227632358528,44,31.75,40.0,3.921,149,3.641,269.0,4.513,7.0,4.179,63.0,3.961,282.0,3.905,111.0,3.143,352.0,3.885,160.0,13.806006998382
172994,1,ludum_dare_games_45.csv,8,45,/events/ludum-dare/45/nothing-matters,172893,90.227632358528,44,31.75,40.0,3.921,149,3.641,269.0,4.513,7.0,4.179,63.0,3.961,282.0,3.905,111.0,3.143,352.0,3.885,160.0,13.806006998382
160247,1,ludum_dare_games_45.csv,8,45,/events/ludum-dare/45/nothing-matters,172893,90.227632358528,44,31.75,40.0,3.921,149,3.641,269.0,4.513,7.0,4.179,63.0,3.961,282.0,3.905,111.0,3.143,352.0,3.885,160.0,13.806006998382
39878,1,ludum_dare_games_45.csv,2,45,/events/ludum-dare/45/red-rush,165749,64.676166676355,3,8.0,20.125,3.917,150,3.526,356.0,3.361,439.0,3.083,743.0,4.211,135.0,4.079,51.0,2.765,536.0,3.588,363.0,-31.294127657019
70654,3,ludum_dare_games_45.csv,2,45,/events/ludum-dare/45/red-rush,165749,64.676166676355,3,8.0,20.125,3.917,150,3.526,356.0,3.361,439.0,3.083,743.0,4.211,135.0,4.079,51.0,2.765,536.0,3.588,363.0,-31.294127657019
70654,3,ludum_dare_games_52.csv,2,52,/events/ludum-dare/52/harvest-hewn,313735,68.370726287043,7,9.875,22.125,4.2,32,4.0,66.0,3.6,212.0,4.1,157.0,4.31,96.0,3.85,103.0,3.35,227.0,3.65,285.0,-23.113055659984
70654,3,ludum_dare_games_46.csv,3,46,/events/ludum-dare/46/vigtafl,191083,46.946217828714,0,8.375,44.571428571429,4.202,61,3.976,163.0,3.709,437.0,4.102,329.0,4.33,254.0,3.963,210.0,,,3.738,585.0,-57.130730182672
144929,1,ludum_dare_games_45.csv,1,45,/events/ludum-dare/45/juststart,166275,90.1387818866,13,11.375,20.0,3.917,150,4.111,42.0,4.389,13.0,4.316,27.0,,,,,3.917,78.0,3.471,447.0,-5.4616479940548
113739,2,ludum_dare_games_45.csv,3,45,/events/ludum-dare/45/woodland-zero,171798,139.17780012784,33,112.625,52.625,3.912,154,3.941,98.0,3.706,194.0,2.637,988.0,4.088,218.0,3.786,162.0,3.55,183.0,3.569,369.0,10.843917893357
113739,2,ludum_dare_games_52.csv,3,52,/events/ludum-dare/52/rapid-produce-dating-simulator,316896,132.28756555323,25,41.125,28.0,3.885,153,3.635,239.0,3.58,226.0,3.404,587.0,4.611,19.0,,,4.385,14.0,3.904,148.0,-0.89687910348852
79490,2,ludum_dare_games_45.csv,3,45,/events/ludum-dare/45/woodland-zero,171798,139.17780012784,33,112.625,52.625,3.912,154,3.941,98.0,3.706,194.0,2.637,988.0,4.088,218.0,3.786,162.0,3.55,183.0,3.569,369.0,10.843917893357
79490,2,ludum_dare_games_52.csv,3,52,/events/ludum-dare/52/rapid-produce-dating-simulator,316896,132.28756555323,25,41.125,28.0,3.885,153,3.635,239.0,3.58,226.0,3.404,587.0,4.611,19.0,,,4.385,14.0,3.904,148.0,-0.89687910348852
175129,2,ludum_dare_games_45.csv,3,45,/events/ludum-dare/45/woodland-zero,171798,139.17780012784,33,112.625,52.625,3.912,154,3.941,98.0,3.706,194.0,2.637,988.0,4.088,218.0,3.786,162.0,3.55,183.0,3.569,369.0,10.843917893357
175129,2,ludum_dare_games_52.csv,3,52,/events/ludum-dare/52/rapid-produce-dating-simulator,316896,132.28756555323,25,41.125,28.0,3.885,153,3.635,239.0,3.58,226.0,3.404,587.0,4.611,19.0,,,4.385,14.0,3.904,148.0,-0.89687910348852
124786,1,ludum_dare_games_45.csv,2,45,/events/ludum-dare/45/alchemicraft,173689,106.04443052523,15,38.375,35.125,3.912,154,3.515,368.0,2.941,745.0,3.838,194.0,4.088,218.0,3.015,530.0,2.759,539.0,3.875,169.0,14.282536813988
122503,1,ludum_dare_games_45.csv,2,45,/events/ludum-dare/45/alchemicraft,173689,106.04443052523,15,38.375,35.125,3.912,154,3.515,368.0,2.941,745.0,3.838,194.0,4.088,218.0,3.015,530.0,2.759,539.0,3.875,169.0,14.282536813988
133859,2,ludum_dare_games_45.csv,6,45,/events/ludum-dare/45/start-with-nothing-12,160988,97.838481289586,38,36.375,39.0,3.908,157,3.763,180.0,3.973,92.0,3.724,272.0,3.974,276.0,3.8,152.0,3.3,277.0,3.703,288.0,15.513520827546
133859,2,ludum_dare_games_44.csv,6,44,/events/ludum-dare/44/firefly,151445,102.772802803,30,32.875,36.714285714286,3.871,141,3.586,282.0,3.914,50.0,3.786,205.0,3.786,403.0,3.97,76.0,,,3.986,95.0,14.192308271978
148057,2,ludum_dare_games_45.csv,6,45,/events/ludum-dare/45/start-with-nothing-12,160988,97.838481289586,38,36.375,39.0,3.908,157,3.763,180.0,3.973,92.0,3.724,272.0,3.974,276.0,3.8,152.0,3.3,277.0,3.703,288.0,15.513520827546
148057,2,ludum_dare_games_44.csv,6,44,/events/ludum-dare/44/firefly,151445,102.772802803,30,32.875,36.714285714286,3.871,141,3.586,282.0,3.914,50.0,3.786,205.0,3.786,403.0,3.97,76.0,,,3.986,95.0,14.192308271978
163933,1,ludum_dare_games_45.csv,7,45,/events/ludum-dare/45/super-goat-life,163934,119.52286093344,89,166.125,71.0,3.906,158,3.703,223.0,3.268,486.0,3.696,289.0,4.297,94.0,3.862,129.0,3.92,77.0,3.957,120.0,12.625768625076
163932,1,ludum_dare_games_45.csv,7,45,/events/ludum-dare/45/super-goat-life,163934,119.52286093344,89,166.125,71.0,3.906,158,3.703,223.0,3.268,486.0,3.696,289.0,4.297,94.0,3.862,129.0,3.92,77.0,3.957,120.0,12.625768625076
163873,1,ludum_dare_games_45.csv,7,45,/events/ludum-dare/45/super-goat-life,163934,119.52286093344,89,166.125,71.0,3.906,158,3.703,223.0,3.268,486.0,3.696,289.0,4.297,94.0,3.862,129.0,3.92,77.0,3.957,120.0,12.625768625076
163943,1,ludum_dare_games_45.csv,7,45,/events/ludum-dare/45/super-goat-life,163934,119.52286093344,89,166.125,71.0,3.906,158,3.703,223.0,3.268,486.0,3.696,289.0,4.297,94.0,3.862,129.0,3.92,77.0,3.957,120.0,12.625768625076
163959,1,ludum_dare_games_45.csv,7,45,/events/ludum-dare/45/super-goat-life,163934,119.52286093344,89,166.125,71.0,3.906,158,3.703,223.0,3.268,486.0,3.696,289.0,4.297,94.0,3.862,129.0,3.92,77.0,3.957,120.0,12.625768625076
163821,1,ludum_dare_games_45.csv,7,45,/events/ludum-dare/45/super-goat-life,163934,119.52286093344,89,166.125,71.0,3.906,158,3.703,223.0,3.268,486.0,3.696,289.0,4.297,94.0,3.862,129.0,3.92,77.0,3.957,120.0,12.625768625076
172483,1,ludum_dare_games_45.csv,7,45,/events/ludum-dare/45/super-goat-life,163934,119.52286093344,89,166.125,71.0,3.906,158,3.703,223.0,3.268,486.0,3.696,289.0,4.297,94.0,3.862,129.0,3.92,77.0,3.957,120.0,12.625768625076
108223,2,ludum_dare_games_45.csv,2,45,/events/ludum-dare/45/sss-scandinavian-settlement-skirmish,172974,112.76862598161,3,27.5,22.625,3.905,159,3.643,263.0,3.0,693.0,3.875,175.0,4.167,162.0,4.095,46.0,2.184,789.0,3.786,228.0,10.793195978509
108223,2,ludum_dare_games_44.csv,2,44,/events/ludum-dare/44/lousy-life-lessons,150795,92.659001267049,61,64.5,76.125,4.412,5,4.128,30.0,3.459,273.0,3.781,207.0,4.72,13.0,4.52,6.0,4.207,15.0,4.581,4.0,-1.8862500855663
76902,1,ludum_dare_games_45.csv,2,45,/events/ludum-dare/45/castaways,163661,105.16941599441,47,45.625,48.285714285714,3.902,160,3.837,143.0,3.287,474.0,4.319,26.0,3.826,358.0,3.478,312.0,,,3.696,292.0,16.096564360309
72698,2,ludum_dare_games_45.csv,2,45,/events/ludum-dare/45/castaways,163661,105.16941599441,47,45.625,48.285714285714,3.902,160,3.837,143.0,3.287,474.0,4.319,26.0,3.826,358.0,3.478,312.0,,,3.696,292.0,16.096564360309
72698,2,ludum_dare_games_48.csv,2,48,/events/ludum-dare/48/edward-driller-hands,252043,97.638790105845,11,17.875,22.571428571429,4.071,150,4.0,145.0,3.643,431.0,4.357,66.0,4.405,136.0,,,3.667,243.0,3.833,475.0,-4.6990111225877
125533,2,ludum_dare_games_45.csv,1,45,/events/ludum-dare/45/ritual,165565,77.621547282378,25,18.0,30.875,3.9,161,3.362,489.0,2.966,726.0,3.55,388.0,4.267,107.0,4.35,8.0,2.391,711.0,4.5,3.0,-0.60914272368179
125533,2,ludum_dare_games_49.csv,1,49,/events/ludum-dare/49/revolver,262475,59.032605269025,10,5.75,20.0,4.111,97,3.917,218.0,3.111,958.0,3.389,891.0,4.417,117.0,4.111,90.0,,,4.528,14.0,-29.289321881345
52616,1,ludum_dare_games_45.csv,5,45,/events/ludum-dare/45/celias-lightmare,163421,118.5914286137,81,77.0,63.714285714286,3.897,164,3.551,339.0,3.025,683.0,3.169,677.0,4.373,63.0,3.991,75.0,2.026,838.0,4.263,30.0,18.715783080396
67552,1,ludum_dare_games_45.csv,5,45,/events/ludum-dare/45/celias-lightmare,163421,118.5914286137,81,77.0,63.714285714286,3.897,164,3.551,339.0,3.025,683.0,3.169,677.0,4.373,63.0,3.991,75.0,2.026,838.0,4.263,30.0,18.715783080396
60716,1,ludum_dare_games_45.csv,5,45,/events/ludum-dare/45/celias-lightmare,163421,118.5914286137,81,77.0,63.714285714286,3.897,164,3.551,339.0,3.025,683.0,3.169,677.0,4.373,63.0,3.991,75.0,2.026,838.0,4.263,30.0,18.715783080396
67024,1,ludum_dare_games_45.csv,5,45,/events/ludum-dare/45/celias-lightmare,163421,118.5914286137,81,77.0,63.714285714286,3.897,164,3.551,339.0,3.025,683.0,3.169,677.0,4.373,63.0,3.991,75.0,2.026,838.0,4.263,30.0,18.715783080396
67863,1,ludum_dare_games_45.csv,5,45,/events/ludum-dare/45/celias-lightmare,163421,118.5914286137,81,77.0,63.714285714286,3.897,164,3.551,339.0,3.025,683.0,3.169,677.0,4.373,63.0,3.991,75.0,2.026,838.0,4.263,30.0,18.715783080396
42641,1,ludum_dare_games_45.csv,3,45,/events/ludum-dare/45/nanna-memories,159747,77.875003236162,10,11.75,20.375,3.895,165,3.526,356.0,3.842,137.0,4.105,86.0,4.105,205.0,3.972,83.0,3.167,,4.289,26.0,-11.477362726015
56637,1,ludum_dare_games_45.csv,3,45,/events/ludum-dare/45/nanna-memories,159747,77.875003236162,10,11.75,20.375,3.895,165,3.526,356.0,3.842,137.0,4.105,86.0,4.105,205.0,3.972,83.0,3.167,,4.289,26.0,-11.477362726015
163984,1,ludum_dare_games_45.csv,3,45,/events/ludum-dare/45/nanna-memories,159747,77.875003236162,10,11.75,20.375,3.895,165,3.526,356.0,3.842,137.0,4.105,86.0,4.105,205.0,3.972,83.0,3.167,,4.289,26.0,-11.477362726015
24231,5,ludum_dare_games_45.csv,4,45,/events/ludum-dare/45/you-lose-good-day-sir,172730,64.570744981701,31,16.0,39.375,3.895,165,3.808,149.0,3.947,98.0,4.013,117.0,3.5,566.0,3.676,203.0,4.114,34.0,3.917,136.0,-10.557280900008
24231,5,ludum_dare_games_49.csv,4,49,/events/ludum-dare/49/paper-pirates,265771,79.41547822571,20,13.875,23.0,4.571,3,4.452,9.0,3.643,388.0,4.738,3.0,4.5,75.0,4.667,3.0,4.643,4.0,4.619,4.0,1.8844187430477
24231,5,ludum_dare_games_55.csv,6,55,/events/ludum-dare/55/the-magic-flute-bee-proud-of-me-dad,384260,89.55067655522,46,20.75,26.875,4.48,4,4.24,38.0,3.94,119.0,4.24,144.0,4.375,138.0,4.6,5.0,4.2,55.0,4.36,36.0,4.384181501175
24231,5,ludum_dare_games_53.csv,5,53,/events/ludum-dare/53/delivery-under-the-influence-1925-edition,340722,81.258050760507,30,17.25,27.125,4.12,106,4.038,111.0,3.16,742.0,4.46,56.0,4.48,92.0,4.6,5.0,4.38,29.0,4.18,102.0,4.2100211437812
24231,5,ludum_dare_games_44.csv,4,44,/events/ludum-dare/44/maekos-memories,142153,95.142696521708,27,23.875,31.285714285714,4.19,25,3.793,134.0,3.5,239.0,4.2,25.0,4.433,59.0,4.161,34.0,,,4.317,24.0,9.2993459814077
