author,overall_score,total_entries,average_team_size,unique_events,unique_games,Overall_score,Fun_score,Innovation_score,Theme_score,Graphics_score,Audio_score,Humor_score,Mood_score,Overall_rank,Fun_rank,Innovation_rank,Theme_rank,Graphics_rank,Audio_rank,Humor_rank,Mood_rank,game_link,ludum_events,rank
333626,4.1446499999999995,1,7.0,1,1,4.162,4.026,4.105,3.513,4.321,4.365,4.125,4.403,85.0,114.0,67.0,912.0,173.0,34.0,74.0,27.0,{'/events/ludum-dare/53/delivering-lustful-spirit-desire-manipulation'},{53},639
331102,4.1446499999999995,1,7.0,1,1,4.162,4.026,4.105,3.513,4.321,4.365,4.125,4.403,85.0,114.0,67.0,912.0,173.0,34.0,74.0,27.0,{'/events/ludum-dare/53/delivering-lustful-spirit-desire-manipulation'},{53},639
367771,4.1446499999999995,1,7.0,1,1,4.162,4.026,4.105,3.513,4.321,4.365,4.125,4.403,85.0,114.0,67.0,912.0,173.0,34.0,74.0,27.0,{'/events/ludum-dare/53/delivering-lustful-spirit-desire-manipulation'},{53},639
170845,4.14453,1,3.0,1,1,4.263,4.026,3.987,4.425,4.513,3.987,3.365,4.0,24.0,66.0,85.0,11.0,28.0,77.0,259.0,101.0,{'/events/ludum-dare/45/home-sweet-home'},{45},646
397514,4.144259999999999,1,4.0,1,1,4.161,4.03,3.56,4.417,4.53,4.409,4.435,4.177,62.0,89.0,325.0,30.0,54.0,11.0,13.0,87.0,{'/events/ludum-dare/56/g-news'},{56},647
277710,4.14403,1,4.0,1,1,4.173,4.135,3.981,4.538,3.981,4.0,4.519,4.22,52.0,57.0,102.0,11.0,326.0,102.0,4.0,62.0,{'/events/ludum-dare/51/are-we-there-yet'},{51},648
298669,4.14403,1,4.0,1,1,4.173,4.135,3.981,4.538,3.981,4.0,4.519,4.22,52.0,57.0,102.0,11.0,326.0,102.0,4.0,62.0,{'/events/ludum-dare/51/are-we-there-yet'},{51},648
282293,4.14403,1,4.0,1,1,4.173,4.135,3.981,4.538,3.981,4.0,4.519,4.22,52.0,57.0,102.0,11.0,326.0,102.0,4.0,62.0,{'/events/ludum-dare/51/are-we-there-yet'},{51},648
218687,4.14348,1,2.0,1,1,4.179,4.143,4.0,4.446,4.321,3.5,4.093,4.111,68.0,67.0,91.0,37.0,172.0,412.0,76.0,121.0,{'/events/ludum-dare/55/demon-at-duty'},{55},651
372227,4.1433800000000005,1,4.0,1,1,4.25,4.162,4.221,4.029,4.279,3.75,3.242,3.912,45.0,56.0,60.0,295.0,159.0,226.0,401.0,243.0,{'/events/ludum-dare/54/vacuum-voyager'},{54},652
58265,4.1433800000000005,1,4.0,1,1,4.25,4.162,4.221,4.029,4.279,3.75,3.242,3.912,45.0,56.0,60.0,295.0,159.0,226.0,401.0,243.0,{'/events/ludum-dare/54/vacuum-voyager'},{54},652
372110,4.1433800000000005,1,4.0,1,1,4.25,4.162,4.221,4.029,4.279,3.75,3.242,3.912,45.0,56.0,60.0,295.0,159.0,226.0,401.0,243.0,{'/events/ludum-dare/54/vacuum-voyager'},{54},652
377799,4.1433800000000005,1,4.0,1,1,4.25,4.162,4.221,4.029,4.279,3.75,3.242,3.912,45.0,56.0,60.0,295.0,159.0,226.0,401.0,243.0,{'/events/ludum-dare/54/vacuum-voyager'},{54},652
403440,4.143329999999999,1,4.0,1,1,4.167,4.028,4.125,4.194,4.306,4.194,2.5,4.4,59.0,91.0,41.0,128.0,158.0,42.0,804.0,22.0,{'/events/ludum-dare/56/every-light-counts'},{56},656
400474,4.143329999999999,1,4.0,1,1,4.167,4.028,4.125,4.194,4.306,4.194,2.5,4.4,59.0,91.0,41.0,128.0,158.0,42.0,804.0,22.0,{'/events/ludum-dare/56/every-light-counts'},{56},656
386425,4.143329999999999,1,4.0,1,1,4.167,4.028,4.125,4.194,4.306,4.194,2.5,4.4,59.0,91.0,41.0,128.0,158.0,42.0,804.0,22.0,{'/events/ludum-dare/56/every-light-counts'},{56},656
397720,4.143329999999999,1,4.0,1,1,4.167,4.028,4.125,4.194,4.306,4.194,2.5,4.4,59.0,91.0,41.0,128.0,158.0,42.0,804.0,22.0,{'/events/ludum-dare/56/every-light-counts'},{56},656
185635,4.143089999999999,1,7.0,1,1,4.389,4.233,3.705,4.189,4.744,,4.352,4.3,17.0,34.0,444.0,193.0,16.0,,24.0,62.0,{'/events/ludum-dare/46/the-fool-the-muscle-and-the-treasure'},{46},660
125854,4.143089999999999,1,7.0,1,1,4.389,4.233,3.705,4.189,4.744,,4.352,4.3,17.0,34.0,444.0,193.0,16.0,,24.0,62.0,{'/events/ludum-dare/46/the-fool-the-muscle-and-the-treasure'},{46},660
2501,4.143089999999999,1,7.0,1,1,4.389,4.233,3.705,4.189,4.744,,4.352,4.3,17.0,34.0,444.0,193.0,16.0,,24.0,62.0,{'/events/ludum-dare/46/the-fool-the-muscle-and-the-treasure'},{46},660
180346,4.1427499999999995,2,2.5,2,2,4.2175,4.143000000000001,3.9805,4.109500000000001,4.176,4.413,3.654,3.954,60.0,72.0,143.0,267.0,320.0,20.5,282.0,279.0,"{'/events/ludum-dare/49/mt-deep-space', '/events/ludum-dare/48/the-dwarves-of-mt-deep'}","{48, 49}",663
238574,4.1427499999999995,2,2.5,2,2,4.2175,4.143000000000001,3.9805,4.109500000000001,4.176,4.413,3.654,3.954,60.0,72.0,143.0,267.0,320.0,20.5,282.0,279.0,"{'/events/ludum-dare/49/mt-deep-space', '/events/ludum-dare/48/the-dwarves-of-mt-deep'}","{48, 49}",663
166576,4.14258,1,1.0,1,1,4.475,3.5,4.1,4.075,4.65,4.675,3.375,4.684,3.0,379.0,58.0,98.0,8.0,1.0,0.0,1.0,{'/events/ludum-dare/45/b4-this'},{45},665
374802,4.142010000000001,1,3.0,1,1,4.15,3.95,3.526,4.325,4.652,4.325,3.974,4.421,84.0,161.0,421.0,118.0,17.0,19.0,97.0,19.0,{'/events/ludum-dare/54/the-jazz-cat'},{54},666
265725,4.14156,1,3.0,1,1,4.251,3.852,4.073,4.22,4.575,4.201,2.671,4.463,44.0,269.0,75.0,139.0,47.0,53.0,911.0,22.0,{'/events/ludum-dare/49/lovecrafting'},{49},667
265754,4.14156,1,3.0,1,1,4.251,3.852,4.073,4.22,4.575,4.201,2.671,4.463,44.0,269.0,75.0,139.0,47.0,53.0,911.0,22.0,{'/events/ludum-dare/49/lovecrafting'},{49},667
179048,4.14156,1,3.0,1,1,4.251,3.852,4.073,4.22,4.575,4.201,2.671,4.463,44.0,269.0,75.0,139.0,47.0,53.0,911.0,22.0,{'/events/ludum-dare/49/lovecrafting'},{49},667
182098,4.14152,2,2.0,2,2,4.192,4.244,3.7115,4.153499999999999,4.1825,4.07,3.725,3.917,57.0,31.0,257.0,174.5,256.0,79.0,11.0,242.0,"{'/events/ludum-dare/55/eldritch-vessel-academy', '/events/ludum-dare/56/cosmic-critter-chess'}","{56, 55}",670
5541,4.14152,2,2.0,2,2,4.192,4.244,3.7115,4.153499999999999,4.1825,4.07,3.725,3.917,57.0,31.0,257.0,174.5,256.0,79.0,11.0,242.0,"{'/events/ludum-dare/55/eldritch-vessel-academy', '/events/ludum-dare/56/cosmic-critter-chess'}","{56, 55}",670
168809,4.14145,1,7.0,1,1,4.257,4.243,4.431,4.329,3.671,3.657,3.618,3.986,28.0,18.0,10.0,25.0,469.0,212.0,158.0,110.0,{'/events/ludum-dare/45/warp-trash-flotilla'},{45},672
278050,4.141356666666667,3,5.666666666666667,3,3,4.380999999999999,4.215666666666667,3.9659999999999997,3.7223333333333333,4.681333333333334,4.356,4.291,2.9693333333333336,23.333333333333332,65.66666666666667,111.0,511.6666666666667,15.0,33.666666666666664,81.0,15.666666666666666,"{'/events/ludum-dare/55/where-have-all-the-globbletops-gone', '/events/ludum-dare/52/the-35th-tri-annual-blitheport-harvest-day-jamboree', '/events/ludum-dare/50/handbot-in-scrap-heap'}","{50, 52, 55}",673
284287,4.141356666666667,3,5.666666666666667,3,3,4.380999999999999,4.215666666666667,3.9659999999999997,3.7223333333333333,4.681333333333334,4.356,4.291,2.9693333333333336,23.333333333333332,65.66666666666667,111.0,511.6666666666667,15.0,33.666666666666664,81.0,15.666666666666666,"{'/events/ludum-dare/55/where-have-all-the-globbletops-gone', '/events/ludum-dare/52/the-35th-tri-annual-blitheport-harvest-day-jamboree', '/events/ludum-dare/50/handbot-in-scrap-heap'}","{50, 52, 55}",673
278052,4.141356666666667,3,5.666666666666667,3,3,4.380999999999999,4.215666666666667,3.9659999999999997,3.7223333333333333,4.681333333333334,4.356,4.291,2.9693333333333336,23.333333333333332,65.66666666666667,111.0,511.6666666666667,15.0,33.666666666666664,81.0,15.666666666666666,"{'/events/ludum-dare/55/where-have-all-the-globbletops-gone', '/events/ludum-dare/52/the-35th-tri-annual-blitheport-harvest-day-jamboree', '/events/ludum-dare/50/handbot-in-scrap-heap'}","{50, 52, 55}",673
316669,4.141109999999999,1,4.0,1,1,4.153,3.918,3.582,4.73,4.79,4.255,3.375,4.333,90.0,170.0,385.0,2.0,9.0,50.0,418.0,45.0,{'/events/ludum-dare/53/postal-hero'},{53},676
3608,4.1406,1,2.0,1,1,4.25,4.125,4.083,4.458,4.13,3.841,2.976,4.063,55.0,77.0,107.0,31.0,392.0,308.0,670.0,252.0,{'/events/ludum-dare/48/dont-drown'},{48},677
12591,4.1406,1,2.0,1,1,4.25,4.125,4.083,4.458,4.13,3.841,2.976,4.063,55.0,77.0,107.0,31.0,392.0,308.0,670.0,252.0,{'/events/ludum-dare/48/dont-drown'},{48},677
302079,4.140459999999999,2,1.0,2,2,4.2235,4.041,3.8445,4.1105,4.255,4.208,3.298,4.306,35.0,73.0,137.5,158.0,135.5,38.5,293.0,34.0,"{'/events/ludum-dare/52/mondo-labs', '/events/ludum-dare/51/shotgun-disco-queen'}","{51, 52}",679
167588,4.140416666666666,3,3.0,3,3,4.198666666666667,4.059666666666667,3.7793333333333337,4.117333333333334,4.468,4.103333333333333,4.359333333333334,4.107666666666666,59.666666666666664,94.0,214.33333333333334,257.3333333333333,82.66666666666667,102.0,26.666666666666668,123.33333333333333,"{'/events/ludum-dare/55/technomonk-ritual', '/events/ludum-dare/54/calves-of-the-braves', '/events/ludum-dare/56/g-news'}","{56, 54, 55}",680
83492,4.140153333333333,3,6.0,3,3,4.224666666666667,4.0473333333333334,3.7699999999999996,4.076,4.587666666666666,4.049666666666667,3.6933333333333334,4.064333333333334,78.0,123.0,307.3333333333333,373.3333333333333,58.0,150.33333333333334,316.6666666666667,211.33333333333334,"{'/events/ludum-dare/49/bumbling-builders', '/events/ludum-dare/48/third-party', '/events/ludum-dare/50/mr-final-boss'}","{48, 49, 50}",681
227151,4.13963,1,3.0,1,1,4.391,4.348,3.935,4.083,4.44,,3.905,4.152,13.0,14.0,183.0,261.0,91.0,,137.0,103.0,{'/events/ludum-dare/47/jantor'},{47},682
220582,4.13963,1,3.0,1,1,4.391,4.348,3.935,4.083,4.44,,3.905,4.152,13.0,14.0,183.0,261.0,91.0,,137.0,103.0,{'/events/ludum-dare/47/jantor'},{47},682
153052,4.13963,1,3.0,1,1,4.391,4.348,3.935,4.083,4.44,,3.905,4.152,13.0,14.0,183.0,261.0,91.0,,137.0,103.0,{'/events/ludum-dare/47/jantor'},{47},682
271014,4.139606666666666,3,2.3333333333333335,3,3,4.2313333333333345,4.195666666666667,3.7703333333333333,3.9506666666666668,3.8160000000000003,4.183666666666666,3.65,4.243666666666666,58.666666666666664,144.33333333333334,268.3333333333333,438.6666666666667,520.3333333333334,64.33333333333333,378.0,79.33333333333333,"{'/events/ludum-dare/49/realignment', '/events/ludum-dare/53/reflex-redeemer', '/events/ludum-dare/54/roomgun'}","{49, 53, 54}",685
239871,4.13941,1,2.0,1,1,4.153,4.121,3.857,4.328,4.389,4.196,4.173,4.0,77.0,75.0,192.0,81.0,134.0,56.0,68.0,177.0,{'/events/ludum-dare/49/all-planed'},{49},686
251170,4.137866666666667,6,5.5,6,6,4.226166666666667,4.109666666666667,3.7398333333333333,3.9154999999999998,4.372166666666668,4.1978333333333335,2.4026666666666667,4.150166666666667,46.166666666666664,76.66666666666667,334.0,434.8333333333333,118.5,52.166666666666664,197.33333333333334,108.16666666666667,"{'/events/ludum-dare/51/holospecter', '/events/ludum-dare/48/6-feet-under', '/events/ludum-dare/50/giraffe-oclock', '/events/ludum-dare/52/4-souls-2-reap', '/events/ludum-dare/54/safe-space-passage', '/events/ludum-dare/53/good-vibe-delivery'}","{48, 50, 51, 52, 53, 54}",687
216445,4.137839999999999,1,3.0,1,1,4.172,4.233,4.254,3.121,4.008,4.136,4.228,4.082,78.0,27.0,36.0,1254.0,377.0,81.0,45.0,133.0,{'/events/ludum-dare/47/grabby-the-ultimate-grabbinator'},{47},688
253044,4.13762,1,5.0,1,1,4.224,3.983,3.729,3.898,4.254,4.595,4.61,4.314,54.0,132.0,272.0,617.0,212.0,6.0,12.0,57.0,{'/events/ludum-dare/53/meowmix-delivery'},{53},689
182712,4.13733,2,3.0,2,2,4.1305,4.1975,3.9145,4.172499999999999,4.285,4.1175,3.8075,3.974,87.5,55.0,151.5,203.0,182.5,92.5,249.0,245.5,"{'/events/ludum-dare/51/road-txtr', '/events/ludum-dare/53/continuous-factory'}","{51, 53}",690
298210,4.13733,2,3.0,2,2,4.1305,4.1975,3.9145,4.172499999999999,4.285,4.1175,3.8075,3.974,87.5,55.0,151.5,203.0,182.5,92.5,249.0,245.5,"{'/events/ludum-dare/51/road-txtr', '/events/ludum-dare/53/continuous-factory'}","{51, 53}",690
315355,4.13718,1,3.0,1,1,4.355,4.226,4.774,3.581,3.323,3.638,3.767,4.083,14.0,23.0,1.0,482.0,533.0,197.0,94.0,80.0,{'/events/ludum-dare/52/carrot-conundrum'},{52},692
49741,4.13707,1,4.0,1,1,4.205,4.011,4.067,3.795,4.596,4.267,3.308,4.093,57.0,135.0,78.0,514.0,42.0,40.0,520.0,128.0,{'/events/ludum-dare/49/deepwell-safety-inc'},{49},693
251350,4.1367899999999995,2,6.0,2,2,4.218500000000001,4.0885,3.956,3.8905000000000003,4.1635,4.2035,4.536,4.1325,57.0,90.0,133.0,386.5,255.5,50.5,11.5,102.0,"{'/events/ludum-dare/55/slummoner', '/events/ludum-dare/54/commission-hell'}","{54, 55}",694
373208,4.1367899999999995,2,6.0,2,2,4.218500000000001,4.0885,3.956,3.8905000000000003,4.1635,4.2035,4.536,4.1325,57.0,90.0,133.0,386.5,255.5,50.5,11.5,102.0,"{'/events/ludum-dare/55/slummoner', '/events/ludum-dare/54/commission-hell'}","{54, 55}",694
181925,4.136747499999999,4,4.5,4,4,4.18825,4.17675,3.77475,3.6725000000000003,4.336,4.13,3.4547499999999998,4.0512500000000005,73.5,54.25,222.25,692.75,189.75,74.0,295.75,156.75,"{'/events/ludum-dare/52/barvest-the-iconic-bug-harvest-of-2005', '/events/ludum-dare/48/get-down-1', '/events/ludum-dare/54/cyber-serpent', '/events/ludum-dare/53/culling-cards'}","{48, 52, 53, 54}",696
186251,4.136747499999999,4,4.5,4,4,4.18825,4.17675,3.77475,3.6725000000000003,4.336,4.13,3.4547499999999998,4.0512500000000005,73.5,54.25,222.25,692.75,189.75,74.0,295.75,156.75,"{'/events/ludum-dare/52/barvest-the-iconic-bug-harvest-of-2005', '/events/ludum-dare/48/get-down-1', '/events/ludum-dare/54/cyber-serpent', '/events/ludum-dare/53/culling-cards'}","{48, 52, 53, 54}",696
302929,4.13599,1,4.0,1,1,4.244,4.089,4.033,4.057,4.378,4.045,,4.239,36.0,81.0,79.0,211.0,98.0,88.0,,58.0,{'/events/ludum-dare/51/intomb'},{51},698
184226,4.13565,1,4.0,1,1,4.271,4.188,4.208,4.438,4.792,,4.333,4.354,36.0,41.0,53.0,31.0,7.0,,24.0,40.0,{'/events/ludum-dare/47/doooog'},{47},699
166892,4.13565,1,4.0,1,1,4.271,4.188,4.208,4.438,4.792,,4.333,4.354,36.0,41.0,53.0,31.0,7.0,,24.0,40.0,{'/events/ludum-dare/47/doooog'},{47},699
215787,4.13565,1,4.0,1,1,4.271,4.188,4.208,4.438,4.792,,4.333,4.354,36.0,41.0,53.0,31.0,7.0,,24.0,40.0,{'/events/ludum-dare/47/doooog'},{47},699
166888,4.13565,1,4.0,1,1,4.271,4.188,4.208,4.438,4.792,,4.333,4.354,36.0,41.0,53.0,31.0,7.0,,24.0,40.0,{'/events/ludum-dare/47/doooog'},{47},699
85075,4.13562,1,1.0,1,1,4.26,4.0,4.337,4.613,4.406,3.837,3.55,3.94,41.0,140.0,23.0,4.0,179.0,314.0,458.0,304.0,{'/events/ludum-dare/46/anatomic-mayhem'},{46},703
216194,4.1355249999999995,2,1.0,2,2,4.34,4.3485,3.6985,3.8195,4.52,,1.5,4.542,34.0,35.0,405.0,656.5,71.5,,323.0,15.0,"{'/events/ludum-dare/48/nyctophobia', '/events/ludum-dare/47/cycle-breakdown'}","{48, 47}",704
1870,4.135475,2,1.0,2,2,4.2105,4.0885,4.0305,3.552,4.362,3.965,3.4945000000000004,4.196,65.0,111.0,132.0,1257.0,215.0,211.5,698.5,136.5,"{'/events/ludum-dare/46/aviarium', '/events/ludum-dare/48/aquarial'}","{48, 46}",705
313166,4.13541,2,6.0,2,2,4.193,4.194000000000001,3.447,3.7925,4.3115000000000006,4.1485,2.0715,4.214,52.0,39.5,394.5,510.0,130.5,54.0,35.5,64.0,"{'/events/ludum-dare/52/4-souls-2-reap', '/events/ludum-dare/53/good-vibe-delivery'}","{52, 53}",706
284675,4.13534,2,5.0,2,2,4.1795,3.92,3.7565,4.295,4.797499999999999,4.455,3.6985,4.149,85.5,223.0,341.5,128.5,5.0,18.5,199.0,95.5,"{'/events/ludum-dare/51/farming-fatigue', '/events/ludum-dare/53/bundle-beeline'}","{51, 53}",707
215402,4.135,1,1.0,1,1,4.237,4.079,4.158,3.289,4.184,4.342,2.292,4.289,39.0,66.0,34.0,819.0,225.0,16.0,0.0,45.0,{'/events/ludum-dare/56/echo-echo'},{56},708
266229,4.134755,2,1.0,2,2,4.2065,4.225,4.156499999999999,4.1875,4.019,3.9935,2.0405,3.988,55.0,60.5,55.0,143.5,353.0,133.5,35.0,172.5,"{'/events/ludum-dare/51/cheat-or-lose', '/events/ludum-dare/49/bombs-lair'}","{49, 51}",709
266777,4.133875999999999,5,9.4,5,5,4.3316,4.169,3.8786,3.8882000000000003,4.692,4.367400000000001,2.8013999999999997,3.2730000000000006,28.2,70.8,190.8,462.0,26.8,30.6,265.2,119.0,"{'/events/ludum-dare/50/somnokid', '/events/ludum-dare/55/globeba', '/events/ludum-dare/49/grabanakki', '/events/ludum-dare/51/swapwood-quest-r', '/events/ludum-dare/53/debbies-diner-derby'}","{49, 50, 51, 53, 55}",710
296049,4.1328499999999995,1,5.0,1,1,4.26,3.878,3.948,3.638,4.438,4.521,3.633,4.417,34.0,181.0,110.0,591.0,74.0,11.0,192.0,25.0,{'/events/ludum-dare/51/yes-comrade'},{51},711
47484,4.13282,3,4.0,3,3,4.225333333333333,4.1466666666666665,3.606333333333333,3.9916666666666667,4.433666666666666,4.053666666666667,3.1986666666666665,3.969333333333333,88.33333333333333,117.0,353.6666666666667,432.3333333333333,126.33333333333333,136.0,512.6666666666666,237.0,"{'/events/ludum-dare/53/cargo-cove', '/events/ludum-dare/56/bento-bugs', '/events/ludum-dare/50/terrasite'}","{56, 50, 53}",712
189990,4.13237,1,4.0,1,1,4.152,3.991,4.064,4.321,4.482,4.045,4.309,4.2,97.0,155.0,94.0,71.0,117.0,159.0,33.0,111.0,{'/events/ludum-dare/46/dunkegg'},{46},713
198881,4.13237,1,4.0,1,1,4.152,3.991,4.064,4.321,4.482,4.045,4.309,4.2,97.0,155.0,94.0,71.0,117.0,159.0,33.0,111.0,{'/events/ludum-dare/46/dunkegg'},{46},713
13511,4.13237,1,4.0,1,1,4.152,3.991,4.064,4.321,4.482,4.045,4.309,4.2,97.0,155.0,94.0,71.0,117.0,159.0,33.0,111.0,{'/events/ludum-dare/46/dunkegg'},{46},713
9961,4.13237,1,4.0,1,1,4.152,3.991,4.064,4.321,4.482,4.045,4.309,4.2,97.0,155.0,94.0,71.0,117.0,159.0,33.0,111.0,{'/events/ludum-dare/46/dunkegg'},{46},713
322104,4.13182,1,3.0,1,1,4.186,4.014,2.971,4.236,4.7,4.42,3.017,4.321,73.0,120.0,909.0,239.0,20.0,23.0,627.0,52.0,{'/events/ludum-dare/53/dear-friend'},{53},717
320961,4.13182,1,3.0,1,1,4.186,4.014,2.971,4.236,4.7,4.42,3.017,4.321,73.0,120.0,909.0,239.0,20.0,23.0,627.0,52.0,{'/events/ludum-dare/53/dear-friend'},{53},717
367128,4.13182,1,3.0,1,1,4.186,4.014,2.971,4.236,4.7,4.42,3.017,4.321,73.0,120.0,909.0,239.0,20.0,23.0,627.0,52.0,{'/events/ludum-dare/53/dear-friend'},{53},717
396834,4.13134,1,7.0,1,1,4.217,4.083,4.271,4.25,4.125,3.75,3.804,4.13,44.0,63.0,21.0,84.0,255.0,212.0,146.0,105.0,{'/events/ludum-dare/56/fluffy-flock'},{56},720
207215,4.13134,1,7.0,1,1,4.217,4.083,4.271,4.25,4.125,3.75,3.804,4.13,44.0,63.0,21.0,84.0,255.0,212.0,146.0,105.0,{'/events/ludum-dare/56/fluffy-flock'},{56},720
390922,4.13134,1,7.0,1,1,4.217,4.083,4.271,4.25,4.125,3.75,3.804,4.13,44.0,63.0,21.0,84.0,255.0,212.0,146.0,105.0,{'/events/ludum-dare/56/fluffy-flock'},{56},720
215826,4.1312299999999995,1,2.0,1,1,4.214,4.125,4.121,3.839,4.293,4.093,4.02,3.907,46.0,46.0,43.0,408.0,167.0,65.0,64.0,237.0,{'/events/ludum-dare/56/bunny-wrangler'},{56},723
2165,4.1312299999999995,1,2.0,1,1,4.214,4.125,4.121,3.839,4.293,4.093,4.02,3.907,46.0,46.0,43.0,408.0,167.0,65.0,64.0,237.0,{'/events/ludum-dare/56/bunny-wrangler'},{56},723
185222,4.13092,1,3.0,1,1,4.397,4.403,4.205,4.115,4.137,,3.149,4.099,10.0,10.0,37.0,183.0,295.0,,551.0,140.0,{'/events/ludum-dare/50/1-man-6-bullets'},{50},725
285050,4.13092,1,3.0,1,1,4.397,4.403,4.205,4.115,4.137,,3.149,4.099,10.0,10.0,37.0,183.0,295.0,,551.0,140.0,{'/events/ludum-dare/50/1-man-6-bullets'},{50},725
283823,4.13092,1,3.0,1,1,4.397,4.403,4.205,4.115,4.137,,3.149,4.099,10.0,10.0,37.0,183.0,295.0,,551.0,140.0,{'/events/ludum-dare/50/1-man-6-bullets'},{50},725
770,4.130917999999999,5,1.0,5,5,4.212,4.0598,4.023999999999999,3.9916000000000005,4.4248,4.0976,2.9216,4.082,58.6,109.6,139.4,265.0,122.0,95.6,206.4,145.6,"{'/events/ludum-dare/46/waver', '/events/ludum-dare/49/jingoku', '/events/ludum-dare/50/strata', '/events/ludum-dare/47/whilealive', '/events/ludum-dare/45/buried-things'}","{45, 46, 47, 49, 50}",728
184573,4.130755,2,2.0,2,2,4.303,3.856,3.9545000000000003,3.615,4.2105,4.644,3.637,4.5075,41.5,304.0,185.5,1191.0,337.0,8.5,305.5,23.0,"{'/events/ludum-dare/48/little-lost-sheep', '/events/ludum-dare/46/plateau-melody'}","{48, 46}",729
33067,4.130086666666666,3,3.0,3,3,4.228,4.094,3.8476666666666666,4.291,4.023333333333333,4.371333333333333,4.164666666666666,4.073666666666667,70.66666666666667,99.66666666666667,400.6666666666667,186.0,422.6666666666667,57.333333333333336,89.66666666666667,212.0,"{'/events/ludum-dare/49/flat-earth-not-another-rude-bear-game', '/events/ludum-dare/48/robed-bird-reckoning', '/events/ludum-dare/47/rad-boar-rewind'}","{48, 49, 47}",730
397575,4.12977,1,8.0,1,1,4.167,4.221,4.106,4.333,4.015,3.758,4.061,3.955,59.0,30.0,46.0,60.0,313.0,207.0,59.0,201.0,{'/events/ludum-dare/56/beetleball'},{56},731
397671,4.12977,1,8.0,1,1,4.167,4.221,4.106,4.333,4.015,3.758,4.061,3.955,59.0,30.0,46.0,60.0,313.0,207.0,59.0,201.0,{'/events/ludum-dare/56/beetleball'},{56},731
338116,4.12977,1,8.0,1,1,4.167,4.221,4.106,4.333,4.015,3.758,4.061,3.955,59.0,30.0,46.0,60.0,313.0,207.0,59.0,201.0,{'/events/ludum-dare/56/beetleball'},{56},731
397577,4.12977,1,8.0,1,1,4.167,4.221,4.106,4.333,4.015,3.758,4.061,3.955,59.0,30.0,46.0,60.0,313.0,207.0,59.0,201.0,{'/events/ludum-dare/56/beetleball'},{56},731
397572,4.12977,1,8.0,1,1,4.167,4.221,4.106,4.333,4.015,3.758,4.061,3.955,59.0,30.0,46.0,60.0,313.0,207.0,59.0,201.0,{'/events/ludum-dare/56/beetleball'},{56},731
397766,4.12977,1,8.0,1,1,4.167,4.221,4.106,4.333,4.015,3.758,4.061,3.955,59.0,30.0,46.0,60.0,313.0,207.0,59.0,201.0,{'/events/ludum-dare/56/beetleball'},{56},731
373985,4.12977,1,8.0,1,1,4.167,4.221,4.106,4.333,4.015,3.758,4.061,3.955,59.0,30.0,46.0,60.0,313.0,207.0,59.0,201.0,{'/events/ludum-dare/56/beetleball'},{56},731
10534,4.129519999999999,1,1.0,1,1,4.142,3.935,3.759,3.963,4.787,4.189,3.433,4.352,103.0,189.0,363.0,581.0,7.0,82.0,572.0,44.0,{'/events/ludum-dare/46/harefare'},{46},738
240921,4.129300000000001,1,6.0,1,1,4.245,3.97,3.46,4.029,4.461,4.53,3.633,4.24,59.0,176.0,628.0,368.0,105.0,8.0,262.0,119.0,{'/events/ludum-dare/48/far-fetched'},{48},739
265145,4.12924,3,2.6666666666666665,3,3,4.189333333333333,4.031666666666666,4.1946666666666665,4.386333333333334,4.510666666666666,2.8113333333333337,4.455333333333333,4.266333333333333,50.666666666666664,103.66666666666667,41.666666666666664,54.0,48.333333333333336,26.666666666666668,11.666666666666666,48.0,"{'/events/ludum-dare/49/captain-peggles', '/events/ludum-dare/52/harvest-heist-2', '/events/ludum-dare/51/youve-got-mail'}","{49, 51, 52}",740
239880,4.128729999999999,2,7.0,2,2,4.2005,4.018000000000001,3.8975,3.95,4.654,3.9835000000000003,3.4385000000000003,4.0815,97.5,144.0,191.5,519.5,38.5,193.0,444.5,236.5,"{'/events/ludum-dare/48/third-party', '/events/ludum-dare/50/mr-final-boss'}","{48, 50}",741
12875,4.128369999999999,1,3.0,1,1,4.247,4.015,4.162,3.99,4.131,3.99,3.0,4.321,13.0,53.0,13.0,91.0,189.0,71.0,431.0,22.0,{'/events/ludum-dare/44/seed'},{44},742
51401,4.128369999999999,1,3.0,1,1,4.247,4.015,4.162,3.99,4.131,3.99,3.0,4.321,13.0,53.0,13.0,91.0,189.0,71.0,431.0,22.0,{'/events/ludum-dare/44/seed'},{44},742
12974,4.128369999999999,1,3.0,1,1,4.247,4.015,4.162,3.99,4.131,3.99,3.0,4.321,13.0,53.0,13.0,91.0,189.0,71.0,431.0,22.0,{'/events/ludum-dare/44/seed'},{44},742
64468,4.12833,1,3.0,1,1,4.237,3.921,3.921,4.5,4.711,3.971,4.053,4.028,47.0,206.0,191.0,14.0,23.0,204.0,121.0,227.0,{'/events/ludum-dare/46/just-jammin'},{46},745
190426,4.12833,1,3.0,1,1,4.237,3.921,3.921,4.5,4.711,3.971,4.053,4.028,47.0,206.0,191.0,14.0,23.0,204.0,121.0,227.0,{'/events/ludum-dare/46/just-jammin'},{46},745
190461,4.12833,1,3.0,1,1,4.237,3.921,3.921,4.5,4.711,3.971,4.053,4.028,47.0,206.0,191.0,14.0,23.0,204.0,121.0,227.0,{'/events/ludum-dare/46/just-jammin'},{46},745
